pc,x,y,block,street_name,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1 ROOM,2 ROOM,3 ROOM,4 ROOM,5 ROOM,EXECUTIVE,MULTI GENERATION,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,town
530103,103.890514,1.3552879999999998,102A,DEPOT RD,21.0,2016.0,Y,N,N,Y,N,N,BM,114.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,BUKIT MERAH
321103,103.853046,1.327459,102A,PUNGGOL FIELD,17.0,2001.0,Y,N,N,N,N,N,PG,85.0,0.0,0.0,0.0,28.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
600103,103.73803,1.3367440000000002,102B,BIDADARI PK DR,16.0,2020.0,Y,N,N,N,N,N,TP,200.0,0.0,0.0,52.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
410103,103.910541,1.325877,102B,CANBERRA ST,16.0,2019.0,Y,N,N,N,N,N,SB,210.0,0.0,180.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEMBAWANG
510103,103.958243,1.367731,102C,PUNGGOL FIELD,17.0,2000.0,Y,N,N,N,N,N,PG,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
350103,103.869624,1.334367,102D,PUNGGOL FIELD,16.0,2001.0,Y,N,N,N,N,N,PG,82.0,0.0,0.0,0.0,26.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
540103,103.90142,1.382897,103,AH HOOD RD,25.0,1981.0,Y,N,N,N,N,N,KWN,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
550103,103.870093,1.370707,103,ALJUNIED CRES,12.0,1977.0,Y,N,N,N,N,N,GL,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,GEYLANG
080103,103.835387,1.274559,103,ANG MO KIO AVE 3,12.0,1977.0,Y,N,N,Y,N,N,AMK,131.0,0.0,0.0,97.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
520103,103.946128,1.347673,103,BEDOK NTH AVE 4,14.0,1976.0,Y,N,N,Y,N,N,BD,154.0,0.0,0.0,126.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
680103,103.753535,1.377148,103,BEDOK RESERVOIR RD,12.0,1985.0,Y,Y,N,N,N,N,BD,154.0,0.0,0.0,88.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
322103,103.861733,1.320802,103,BISHAN ST 12,25.0,1986.0,Y,N,N,N,N,N,BH,92.0,0.0,0.0,0.0,0.0,84.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
730103,103.781027,1.436646,103,BT PURMEI RD,11.0,1982.0,Y,Y,N,N,N,N,BM,119.0,0.0,0.0,68.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
760103,103.828961,1.431898,103,BT BATOK CTRL,13.0,1984.0,Y,N,N,Y,N,N,BB,96.0,0.0,0.0,4.0,44.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
101103,103.813317,1.280802,103,CLEMENTI ST 14,14.0,1984.0,Y,N,N,N,N,N,CL,104.0,0.0,0.0,0.0,18.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLEMENTI
821103,103.905,1.398127,103,GANGSA RD,4.0,1986.0,Y,Y,N,N,N,N,BP,26.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
102103,103.813096,1.280807,103,HOUGANG AVE 1,13.0,1983.0,Y,N,N,N,N,N,HG,81.0,0.0,0.0,0.0,30.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
822103,103.904625,1.397893,103,JLN RAJAH,25.0,1983.0,Y,N,N,N,N,N,KWN,144.0,0.0,0.0,0.0,48.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
823103,103.904458,1.397376,103,JURONG EAST ST 13,25.0,1982.0,Y,N,N,N,N,N,JE,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG EAST
380104,103.882748,1.320039,103,LENGKONG TIGA,14.0,1988.0,Y,N,N,N,N,N,BD,73.0,0.0,0.0,0.0,22.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
460104,103.936426,1.333279,103,LOR 1 TOA PAYOH,10.0,1967.0,Y,N,N,Y,N,N,TP,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,TOA PAYOH
470104,103.909831,1.329125,103,PASIR RIS ST 12,13.0,1988.0,Y,N,N,N,N,N,PRC,96.0,0.0,0.0,0.0,54.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASIR RIS
570104,103.848076,1.345734,103,POTONG PASIR AVE 1,4.0,1983.0,Y,N,N,N,N,N,TP,63.0,0.0,0.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
650104,103.747422,1.349009,103,RIVERVALE WALK,17.0,1998.0,Y,Y,N,Y,N,N,SK,123.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
090104,103.825595,1.272473,103,SERANGOON NTH AVE 1,13.0,1984.0,Y,N,N,Y,N,N,SGN,144.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SERANGOON
120104,103.769135,1.323034,103,TAMPINES ST 11,10.0,1982.0,Y,N,N,N,N,N,TAP,126.0,0.0,0.0,72.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
670104,103.767948,1.37876,103,TECK WHYE LANE,9.0,1988.0,Y,Y,N,N,N,N,CCK,80.0,0.0,0.0,0.0,52.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHOA CHU KANG
150104,103.821481,1.289372,103,TOWNER RD,11.0,1982.0,Y,N,N,Y,N,N,KWN,80.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
530104,103.890336,1.354785,103,WOODLANDS ST 13,4.0,1984.0,Y,N,N,N,N,N,WL,32.0,0.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
320104,103.844206,1.328456,103A,CANBERRA ST,15.0,2019.0,Y,N,N,N,N,N,SB,224.0,0.0,140.0,28.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEMBAWANG
321104,103.853556,1.327915,103A,DEPOT RD,25.0,1999.0,Y,N,N,N,N,N,BM,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
600104,103.73763,1.336618,103A,EDGEFIELD PLAINS,17.0,2000.0,Y,N,N,N,N,N,PG,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
410104,103.909833,1.32592,103B,CANBERRA ST,15.0,2019.0,Y,N,N,N,N,N,SB,224.0,0.0,140.0,28.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEMBAWANG
510104,103.958593,1.3679629999999998,103B,EDGEFIELD PLAINS,16.0,2000.0,Y,N,N,N,N,N,PG,90.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
350104,103.86905,1.3341889999999998,103C,EDGEFIELD PLAINS,16.0,2001.0,Y,N,N,N,N,N,PG,90.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
540104,103.90071,1.382577,104,ALJUNIED CRES,12.0,1977.0,Y,N,N,Y,N,N,GL,88.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
550104,103.871245,1.3705459999999998,104,BEDOK NTH AVE 4,14.0,1976.0,Y,N,N,Y,N,N,BD,153.0,0.0,0.0,124.0,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
080104,103.834935,1.27437,104,BEDOK RESERVOIR RD,15.0,1985.0,Y,N,N,N,N,N,BD,84.0,0.0,0.0,0.0,12.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
520104,103.946435,1.3471959999999998,104,BISHAN ST 12,4.0,1985.0,Y,N,N,N,N,N,BH,24.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
680104,103.753092,1.377086,104,BT PURMEI RD,12.0,1983.0,Y,N,N,N,N,N,BM,132.0,0.0,0.0,88.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
322104,103.861103,1.319942,104,BT BATOK CTRL,8.0,1984.0,Y,N,N,Y,N,N,BB,88.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
323104,103.853453,1.320686,104,C'WEALTH CRES,10.0,1964.0,Y,N,N,Y,N,N,QT,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,QUEENSTOWN
730104,103.781391,1.436511,104,CLEMENTI ST 14,4.0,1984.0,Y,N,N,N,N,N,CL,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,CLEMENTI
560104,103.839193,1.371491,104,GANGSA RD,10.0,1986.0,Y,N,N,N,N,N,BP,90.0,0.0,0.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
101104,103.812385,1.280511,104,HOUGANG AVE 1,4.0,1983.0,Y,Y,N,N,N,N,HG,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
821104,103.905022,1.396792,104,JLN DUSUN,4.0,1980.0,Y,N,N,N,N,N,KWN,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
561104,103.838305,1.371543,104,JLN BT MERAH,12.0,1967.0,Y,N,N,N,N,N,BM,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,BUKIT MERAH
102104,103.812122,1.280538,104,JURONG EAST ST 13,4.0,1982.0,Y,Y,N,N,N,N,JE,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG EAST
822104,103.905484,1.396641,104,LENGKONG TIGA,9.0,1988.0,Y,N,N,N,N,N,BD,55.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
380105,103.882881,1.319454,104,POTONG PASIR AVE 1,16.0,1984.0,Y,Y,N,N,N,N,TP,174.0,0.0,0.0,122.0,48.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
560105,103.837764,1.372207,104,RIVERVALE WALK,17.0,1997.0,Y,N,N,N,N,N,SK,78.0,0.0,0.0,0.0,60.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
460105,103.936664,1.33375,104,SERANGOON NTH AVE 1,4.0,1984.0,Y,N,N,N,N,N,SGN,24.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SERANGOON
470105,103.909199,1.329082,104,SPOTTISWOODE PK RD,25.0,1976.0,Y,N,N,Y,N,N,BM,94.0,0.0,0.0,0.0,0.0,92.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
570105,103.847504,1.345785,104,TAMPINES ST 11,11.0,1982.0,Y,N,N,N,N,N,TAP,119.0,0.0,0.0,78.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
651105,103.746675,1.348638,104,TECK WHYE LANE,9.0,1988.0,Y,N,N,N,N,N,CCK,80.0,0.0,0.0,0.0,52.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHOA CHU KANG
090105,103.824769,1.272501,104,TOWNER RD,11.0,1982.0,Y,N,N,Y,N,N,KWN,90.0,0.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
120105,103.769778,1.322726,104,WHAMPOA DR,19.0,1997.0,Y,N,N,N,N,N,KWN,112.0,0.0,0.0,0.0,65.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
100105,103.812383,1.280907,,,,,,,,,,,,,,,,,,,,,,,,,
670105,103.767786,1.378407,104,WOODLANDS ST 13,13.0,1984.0,Y,N,N,N,N,N,WL,111.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
150105,103.822527,1.290144,104A,ANG MO KIO ST 11,12.0,1994.0,Y,N,N,N,N,N,AMK,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
320105,103.85383,1.328593,104A,DEPOT RD,25.0,1998.0,Y,N,N,N,N,N,BM,96.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
600105,103.738197,1.33723,104A,EDGEFIELD PLAINS,17.0,2001.0,Y,N,N,N,N,N,PG,92.0,0.0,0.0,0.0,32.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
410105,103.910117,1.325646,104B,ANG MO KIO ST 11,12.0,1994.0,Y,N,N,N,N,N,AMK,88.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
510105,103.957721,1.368367,104B,DEPOT RD,20.0,1998.0,Y,N,N,N,N,N,BM,76.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
350105,103.868728,1.334363,104B,EDGEFIELD PLAINS,17.0,2001.0,Y,N,N,N,N,N,PG,92.0,0.0,0.0,0.0,32.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
540105,103.900691,1.382283,104C,CANBERRA ST,15.0,2017.0,Y,N,N,N,N,N,SB,137.0,0.0,0.0,42.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEMBAWANG
550105,103.870067,1.37026,104D,CANBERRA ST,15.0,2017.0,Y,N,N,N,N,N,SB,167.0,0.0,70.0,27.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEMBAWANG
520105,103.950442,1.341131,105,ALJUNIED CRES,12.0,1978.0,Y,N,N,N,N,N,GL,88.0,0.0,0.0,0.0,12.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
521105,103.947348,1.348107,105,BEDOK NTH AVE 4,14.0,1976.0,Y,Y,N,N,N,N,BD,155.0,0.0,0.0,128.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
680105,103.752854,1.3776,105,BEDOK RESERVOIR RD,12.0,1985.0,Y,N,N,N,N,N,BD,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
321105,103.861231,1.320674,105,BISHAN ST 12,9.0,1985.0,Y,N,N,N,N,N,BH,116.0,0.0,0.0,64.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,BISHAN
730105,103.781357,1.436863,105,BT BATOK CTRL,10.0,1984.0,Y,Y,N,N,N,N,BB,81.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
821105,103.90581,1.396929,105,GANGSA RD,4.0,1986.0,Y,N,N,N,N,N,BP,40.0,0.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
822105,103.906062,1.397406,105,JLN BT MERAH,12.0,1967.0,Y,Y,N,Y,N,N,BM,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,18.0,0.0,0.0,BUKIT MERAH
823105,103.905705,1.397757,105,JLN RAJAH,9.0,1983.0,Y,N,N,Y,N,N,KWN,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
824105,103.905259,1.397326,105,JURONG EAST ST 13,12.0,1982.0,Y,N,N,N,N,N,JE,98.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG EAST
380106,103.882975,1.319059,105,LENGKONG TIGA,4.0,1988.0,Y,N,N,N,N,N,BD,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
560106,103.837348,1.372032,105,LOR 1 TOA PAYOH,10.0,1967.0,Y,N,N,N,N,N,TP,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,TOA PAYOH
460106,103.936895,1.334414,105,PASIR RIS ST 12,11.0,1988.0,Y,N,N,Y,N,N,PRC,120.0,0.0,0.0,0.0,68.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASIR RIS
470106,103.909156,1.3295290000000002,105,POTONG PASIR AVE 1,16.0,1984.0,Y,N,N,Y,N,N,TP,178.0,0.0,0.0,152.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
570106,103.848042,1.346034,105,RIVERVALE WALK,17.0,1997.0,Y,N,N,N,N,N,SK,78.0,0.0,0.0,0.0,60.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
650106,103.746985,1.348176,105,SERANGOON NTH AVE 1,13.0,1983.0,Y,N,N,N,N,N,SGN,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SERANGOON
090106,103.825441,1.273016,105,SIMEI ST 1,4.0,1987.0,Y,N,N,N,N,N,TAP,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
670106,103.76753,1.377806,105,TAMPINES ST 11,11.0,1982.0,Y,N,N,N,N,N,TAP,119.0,0.0,0.0,78.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
150106,103.822276,1.289727,105,TECK WHYE LANE,12.0,1987.0,Y,N,N,N,N,N,CCK,132.0,0.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHOA CHU KANG
530106,103.890596,1.354265,105,TOWNER RD,25.0,1984.0,Y,N,N,Y,N,N,KWN,275.0,0.0,0.0,120.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
320106,103.844625,1.32866,105A,BIDADARI PK DR,17.0,2019.0,Y,Y,N,N,N,N,TP,64.0,0.0,0.0,0.0,28.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
321106,103.854513,1.328524,105A,DEPOT RD,21.0,2016.0,Y,N,N,N,N,N,BM,160.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
600106,103.737601,1.337281,105A,EDGEFIELD PLAINS,17.0,2001.0,Y,N,N,N,N,N,PG,85.0,0.0,0.0,0.0,28.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
410106,103.909884,1.325353,105B,BIDADARI PK DR,17.0,2019.0,Y,N,N,N,N,N,TP,92.0,0.0,0.0,0.0,54.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
510106,103.957407,1.368074,105C,EDGEFIELD PLAINS,17.0,2001.0,Y,N,N,N,N,N,PG,85.0,0.0,0.0,0.0,28.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
350106,103.868349,1.33394,105D,EDGEFIELD PLAINS,17.0,2001.0,Y,N,N,Y,N,N,PG,85.0,0.0,0.0,0.0,28.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
540106,103.900291,1.382452,106,ALJUNIED CRES,12.0,1978.0,Y,Y,N,Y,N,N,GL,194.0,0.0,0.0,167.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,GEYLANG
550106,103.870972,1.370244,106,ANG MO KIO AVE 4,11.0,1977.0,Y,N,N,Y,N,N,AMK,138.0,0.0,0.0,116.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
520106,103.950573,1.341652,106,BEDOK NTH AVE 4,13.0,1977.0,Y,N,N,N,N,N,BD,168.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,BEDOK
080106,103.834071,1.273597,106,BEDOK RESERVOIR RD,12.0,1985.0,Y,N,N,N,N,N,BD,110.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
521106,103.947437,1.34756,106,BISHAN ST 12,13.0,1985.0,Y,Y,N,N,N,N,BH,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
680106,103.753118,1.377964,106,BT BATOK CTRL,8.0,1984.0,Y,N,N,Y,N,N,BB,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
322106,103.861091,1.321145,106,BT PURMEI RD,13.0,1983.0,Y,N,N,N,N,N,BM,123.0,0.0,0.0,51.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
730106,103.782219,1.436778,106,C'WEALTH CRES,10.0,1964.0,Y,N,N,N,N,N,QT,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,QUEENSTOWN
760106,103.827508,1.431912,106,GANGSA RD,10.0,1986.0,Y,N,N,N,N,N,BP,90.0,0.0,0.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
101106,103.811064,1.280598,106,JLN DUSUN,9.0,1980.0,Y,Y,N,Y,N,N,KWN,97.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
821106,103.908531,1.39668,106,JLN BT MERAH,12.0,1967.0,Y,N,N,N,N,N,BM,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,18.0,0.0,0.0,BUKIT MERAH
102106,103.810781,1.280717,106,LENGKONG TIGA,9.0,1988.0,Y,N,N,N,N,N,BD,43.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
822106,103.908046,1.397102,106,LOR 1 TOA PAYOH,10.0,1967.0,Y,N,N,Y,N,N,TP,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,TOA PAYOH
823106,103.90759,1.397473,106,PASIR RIS ST 12,13.0,1988.0,Y,N,N,N,N,N,PRC,96.0,0.0,0.0,0.0,54.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASIR RIS
824106,103.907374,1.397663,106,POTONG PASIR AVE 1,4.0,1983.0,Y,N,N,N,N,N,TP,38.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
380107,103.884469,1.318957,106,RIVERVALE WALK,17.0,1998.0,Y,N,N,N,N,N,SK,78.0,0.0,0.0,0.0,60.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
560107,103.837455,1.371372,106,SERANGOON NTH AVE 1,12.0,1983.0,Y,N,N,N,N,N,SGN,131.0,0.0,0.0,130.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SERANGOON
460107,103.936127,1.332291,106,SIMEI ST 1,11.0,1987.0,Y,N,N,N,N,N,TAP,100.0,0.0,0.0,0.0,64.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
470107,103.908951,1.329873,106,SPOTTISWOODE PK RD,25.0,1976.0,Y,N,N,N,N,N,BM,94.0,0.0,0.0,0.0,0.0,92.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
570107,103.847794,1.346438,106,TAMPINES ST 11,11.0,1983.0,Y,N,N,Y,N,N,TAP,80.0,0.0,0.0,0.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
650107,103.746782,1.347849,106,TECK WHYE LANE,12.0,1987.0,Y,N,N,N,N,N,CCK,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHOA CHU KANG
090107,103.824638,1.273118,106,TOWNER RD,11.0,1983.0,Y,N,N,Y,N,N,KWN,80.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
100107,,,,,,,,,,,,,,,,,,,,,,,,,,,
670107,103.766805,1.378243,106,YISHUN RING RD,4.0,1984.0,Y,Y,N,N,N,N,YS,60.0,0.0,0.0,54.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,YISHUN
161107,103.825529,1.279876,106A,BIDADARI PK DR,17.0,2019.0,Y,Y,N,Y,N,N,TP,107.0,0.0,0.0,0.0,62.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
320107,103.855,1.327948,106A,CANBERRA ST,15.0,2016.0,Y,N,N,N,N,N,SB,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,112.0,0.0,0.0,SEMBAWANG
600107,103.737701,1.337675,106A,DEPOT RD,25.0,1998.0,Y,N,N,N,N,N,BM,96.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
410107,103.91018,1.325035,106A,PUNGGOL FIELD,17.0,2001.0,Y,Y,N,N,N,N,PG,131.0,0.0,0.0,0.0,30.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
310107,103.847465,1.341248,106B,BIDADARI PK DR,17.0,2019.0,Y,N,N,Y,N,N,TP,87.0,0.0,0.0,0.0,55.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
510107,103.957279,1.367705,106B,CANBERRA ST,15.0,2016.0,Y,N,N,N,N,N,SB,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,112.0,0.0,0.0,SEMBAWANG
350107,103.868487,1.334722,106B,DEPOT RD,20.0,1998.0,Y,N,N,N,N,N,BM,76.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
